full_date,date,weekday,time,mood,activities,scales,note_title,note
2025-05-13,May 13,Tuesday,22:07,good,groceries | language-practice | sunny | walk | car-maintenance | meditation | hike | commute,Sleep quality: 4/5,,Today was tired but satisfied kind of day. Looking forward to tomorrow. A pretty relaxing afternoon with a book. Could have been better honestly.
2025-05-14,May 14,Wednesday,23:21,meh,sunny | call-family | language-practice | shopping,Sleep quality: 2/5,,Spent most of the day productive stretch of focused work. Could have been better honestly.
2025-05-27,May 27,Tuesday,22:37,meh,wine | budgeting | travel | date-night | bike | run | podcast | baking | cooking | sunny | call-family | meditation | hike | commute,Sleep quality: 1/5,,Ended up slow start but it picked up. Looking forward to tomorrow.
2025-05-28,May 28,Wednesday,22:30,good,tea | language-practice | car-maintenance | gardening | swim | movie | gym | coffee | gaming | meditation | hike,Sleep quality: 1/5,,
2025-05-29,May 29,Thursday,00:57,bad,meeting | run | music | family | coffee | board-games | groceries,Sleep quality: 2/5,,
2025-05-30,May 30,Friday,06:35,awful,haircut | coffee | run | meeting | guitar | bike | sunny | meditation | hike | commute,Sleep quality: 3/5,,Had a quiet day at home. Grateful for the small things. Feeling like busy day running errands. Looking forward to tomorrow. Feeling like bit of a struggle with motivation. Grateful for the small things.
2025-06-01,June 1,Sunday,19:51,good,hike | board-games | tea | gardening | run | gaming,Sleep quality: 5/5,,
2025-06-02,June 2,Monday,22:46,good,concert | sketching | gardening | yoga | dentist | coffee | work | budgeting | hike,Sleep quality: 5/5,,Had a bit of a struggle with motivation. Could have been better honestly. Had a quiet day at home. Not much else to report.
2025-06-03,June 3,Tuesday,23:59,bad,car-maintenance | language-practice | budgeting | haircut | tea | sketching | friends | podcast | meditation | yoga,Sleep quality: 5/5,,A pretty busy day running errands. Overall a decent day. Managed to get through tired but satisfied kind of day. Grateful for the small things.
2025-06-04,June 4,Wednesday,21:12,good,rain | party | doctor | bike | haircut | hike,Sleep quality: 5/5,,A pretty long walk that helped clear my head. Trying to keep a steady routine. Started the morning with quiet day at home. Trying to keep a steady routine.
2025-06-05,June 5,Thursday,21:48,good,travel | party | bike | movie | dentist | laundry | shopping | wine | language-practice | gaming,Sleep quality: 2/5,,Had a relaxing afternoon with a book. Trying to keep a steady routine.
2025-06-06,June 6,Friday,20:38,meh,swim | nap | party | wine | run | yoga,Sleep quality: 4/5,,Spent most of the day productive stretch of focused work. Need more sleep tonight.
2025-06-07,June 7,Saturday,20:03,meh,swim | bike | shopping | haircut | language-practice | friends | meditation | commute,Sleep quality: 4/5,,Started the morning with tired but satisfied kind of day. Need more sleep tonight. Had a bit of a struggle with motivation. Grateful for the small things.
2025-06-08,June 8,Sunday,21:54,good,meditation | call-family | volunteering | gym | reading | friends | music | work | gaming | hike | yoga,Sleep quality: 2/5,,
2025-06-09,June 9,Monday,22:30,good,sketching | doctor | podcast | bike | gym | board-games | budgeting | party | concert | gaming | commute,Sleep quality: 5/5,,Managed to get through long walk that helped clear my head. Need more sleep tonight. Feeling like long walk that helped clear my head. Grateful for the small things. Feeling like productive stretch of focused work. Not much else to report.
2025-06-10,June 10,Tuesday,21:34,bad,reading | language-practice | tea | laundry | car-maintenance | museum | music | gaming | commute,Sleep quality: 3/5,,Had a stressful meeting that ran long. Hoping next week is calmer. Started the morning with nice evening cooking dinner. Need more sleep tonight. Managed to get through quiet day at home. Hoping next week is calmer.
2025-06-11,June 11,Wednesday,20:01,good,run | journaling | language-practice | sketching | bike | museum,Sleep quality: 1/5,,Managed to get through good session at work. Overall a decent day.
2025-06-12,June 12,Thursday,21:47,good,journaling | car-maintenance | dentist | friends | sketching | museum | baking | gaming | hike,Sleep quality: 2/5,,Ended up catch-up with an old friend. Grateful for the small things. Feeling like relaxing afternoon with a book. Grateful for the small things. Started the morning with nice evening cooking dinner. Not much else to report.
2025-06-13,June 13,Friday,20:09,good,party | baking | sunny | sketching | language-practice | wine | cooking | groceries | movie | commute,Sleep quality: 5/5,,Spent most of the day fun night out that lifted my mood. Looking forward to tomorrow. Spent most of the day tired but satisfied kind of day. Grateful for the small things.
2025-06-14,June 14,Saturday,20:30,good,podcast | gym | baking | reading | call-family | groceries | gardening | laundry | commute,Sleep quality: 1/5,,Spent most of the day productive stretch of focused work. Trying to keep a steady routine.
2025-06-15,June 15,Sunday,23:50,rad,run | laundry | podcast | guitar | meditation,Sleep quality: 5/5,,
2025-06-16,June 16,Monday,20:58,good,podcast | rain | guitar | baking | reading | gaming | meditation,Sleep quality: 3/5,,Started the morning with relaxing afternoon with a book. Grateful for the small things.
2025-06-17,June 17,Tuesday,23:50,good,concert | swim | baking | cooking | yoga,Sleep quality: 5/5,,Today was slow start but it picked up. Hoping next week is calmer. Had a productive stretch of focused work. Trying to keep a steady routine. Ended up slow start but it picked up. Grateful for the small things.
2025-06-18,June 18,Wednesday,23:35,meh,date-night | rain | sketching | walk | cooking | cleaning | friends | gaming | hike | yoga,Sleep quality: 3/5,,Spent most of the day productive stretch of focused work. Could have been better honestly. Today was good session at work. Hoping next week is calmer. A pretty relaxing afternoon with a book. Need more sleep tonight.
2025-06-19,June 19,Thursday,22:19,bad,board-games | date-night | volunteering | meeting | commute | sunny | dentist | gaming,Sleep quality: 3/5,,A pretty stressful meeting that ran long. Overall a decent day. Ended up catch-up with an old friend. Hoping next week is calmer. Had a nice evening cooking dinner. Hoping next week is calmer.
2025-06-20,June 20,Friday,20:37,bad,bike | dentist | car-maintenance | wine | sketching | friends | volunteering | walk | call-family | meditation | hike,Sleep quality: 3/5,,Managed to get through nice evening cooking dinner. Grateful for the small things. Today was stressful meeting that ran long. Grateful for the small things.
2025-06-21,June 21,Saturday,23:18,meh,journaling | gym | run | friends | music | cleaning | gaming | yoga,Sleep quality: 4/5,,Had a nice evening cooking dinner. Not much else to report.
2025-06-22,June 22,Sunday,22:48,meh,language-practice | work | shopping | friends | cleaning | groceries | guitar | gaming | hike | commute,Sleep quality: 5/5,,Ended up stressful meeting that ran long. Hoping next week is calmer. Spent most of the day quiet day at home. Need more sleep tonight. Managed to get through bit of a struggle with motivation. Looking forward to tomorrow.
2025-06-23,June 23,Monday,22:50,good,yoga | cleaning | budgeting | sketching | rain | board-games | meditation,Sleep quality: 1/5,,Feeling like productive stretch of focused work. Overall a decent day. Ended up bit of a struggle with motivation. Looking forward to tomorrow. Spent most of the day nice evening cooking dinner. Overall a decent day.
2025-06-24,June 24,Tuesday,21:10,good,guitar | baking | nap | movie | meditation,Sleep quality: 4/5,,
2025-06-25,June 25,Wednesday,19:12,good,volunteering | yoga | podcast | dentist | gaming,Sleep quality: 3/5,,Started the morning with catch-up with an old friend. Overall a decent day.
2025-06-26,June 26,Thursday,23:09,meh,baking | cooking | party | meeting | groceries | walk | gaming | meditation | yoga,Sleep quality: 2/5,,Feeling like tired but satisfied kind of day. Could have been better honestly.
2025-06-27,June 27,Friday,19:30,good,walk | cleaning | cooking | travel | shopping | tea | reading | museum | car-maintenance | groceries | yoga | commute,Sleep quality: 1/5,,Had a fun night out that lifted my mood. Trying to keep a steady routine. Had a relaxing afternoon with a book. Hoping next week is calmer.
2025-06-28,June 28,Saturday,19:06,meh,cooking | date-night | haircut | friends | car-maintenance | museum | tea | family | hike,Sleep quality: 3/5,,
2025-06-29,June 29,Sunday,23:23,good,podcast | gym | guitar | travel | gardening | gaming | museum | language-practice | walk | yoga,Sleep quality: 4/5,,Had a stressful meeting that ran long. Looking forward to tomorrow.
2025-06-30,June 30,Monday,21:08,good,party | gardening | dentist | baking | run | car-maintenance | date-night | sunny | guitar | nap | gaming | hike,Sleep quality: 5/5,,Had a nice evening cooking dinner. Overall a decent day. Ended up quiet day at home. Hoping next week is calmer.
2025-07-01,July 1,Tuesday,05:33,meh,shopping | podcast | guitar | hike | groceries | call-family,Sleep quality: 3/5,,
2025-07-02,July 2,Wednesday,22:28,good,doctor | walk | call-family | meditation | hike,Sleep quality: 3/5,,Ended up bit of a struggle with motivation. Hoping next week is calmer. A pretty quiet day at home. Trying to keep a steady routine. Today was fun night out that lifted my mood. Overall a decent day.
2025-07-03,July 3,Thursday,23:31,meh,board-games | concert | car-maintenance | reading | language-practice | laundry | nap | meeting | hike | yoga | commute,Sleep quality: 1/5,,Started the morning with productive stretch of focused work. Need more sleep tonight.
2025-07-04,July 4,Friday,01:58,meh,language-practice | nap | reading | car-maintenance | work | journaling | gaming,Sleep quality: 4/5,,
2025-07-06,July 6,Sunday,20:13,good,tea | guitar | swim | museum | reading | shopping | family | work,Sleep quality: 1/5,,Started the morning with long walk that helped clear my head. Could have been better honestly. Feeling like long walk that helped clear my head. Overall a decent day.
2025-07-07,July 7,Monday,19:36,good,travel | museum | meeting | walk | podcast | hike | yoga,Sleep quality: 5/5,,
2025-07-08,July 8,Tuesday,20:13,good,call-family | swim | shopping | wine | sketching | run | meeting | rain | sunny | journaling | budgeting | hike,Sleep quality: 2/5,,A pretty good session at work. Need more sleep tonight.
2025-07-09,July 9,Wednesday,20:26,meh,concert | nap | swim | sketching | gardening | baking | shopping | language-practice | commute,Sleep quality: 5/5,,Managed to get through quiet day at home. Grateful for the small things. Ended up quiet day at home. Overall a decent day. A pretty productive stretch of focused work. Grateful for the small things.
2025-07-10,July 10,Thursday,21:44,rad,date-night | car-maintenance | call-family | cleaning | shopping | work | walk | meeting | friends | cooking | nap,Sleep quality: 4/5,,
2025-07-11,July 11,Friday,21:41,rad,wine | groceries | friends | movie | shopping | car-maintenance | rain | budgeting | hike | yoga | commute,Sleep quality: 3/5,,A pretty slow start but it picked up. Need more sleep tonight. Managed to get through good session at work. Grateful for the small things. Spent most of the day tired but satisfied kind of day. Hoping next week is calmer.
2025-07-12,July 12,Saturday,20:34,good,meeting | groceries | party | movie | laundry | tea | doctor | run | gym | gaming | meditation,Sleep quality: 3/5,,Had a good session at work. Need more sleep tonight. Managed to get through catch-up with an old friend. Hoping next week is calmer.
2025-07-13,July 13,Sunday,21:18,good,date-night | baking | cleaning | run | tea | coffee | volunteering | swim | party | meditation | yoga,Sleep quality: 4/5,,
2025-07-14,July 14,Monday,19:23,good,podcast | nap | concert | tea | meditation | hike | commute,Sleep quality: 5/5,,
2025-07-15,July 15,Tuesday,22:09,rad,run | baking | travel | meeting | music | museum | sketching | coffee,Sleep quality: 4/5,,Had a good session at work. Could have been better honestly.
2025-07-16,July 16,Wednesday,19:19,good,museum | rain | meditation | meeting | groceries | swim | family | bike,Sleep quality: 2/5,,Managed to get through fun night out that lifted my mood. Hoping next week is calmer.
2025-07-17,July 17,Thursday,22:35,good,sunny | guitar | volunteering | run | cleaning | reading | date-night | family | doctor | coffee | gaming | meditation,Sleep quality: 4/5,,Managed to get through stressful meeting that ran long. Overall a decent day.
2025-07-18,July 18,Friday,23:35,good,swim | haircut | reading | work | nap | gaming | yoga,Sleep quality: 3/5,,
2025-07-19,July 19,Saturday,19:26,meh,tea | swim | travel | baking | meditation,Sleep quality: 2/5,,
2025-07-20,July 20,Sunday,23:57,good,nap | dentist | swim | concert | tea | meditation | hike | commute,Sleep quality: 3/5,,
2025-07-21,July 21,Monday,23:38,good,baking | haircut | sketching | party | bike | concert | movie | hike | commute,Sleep quality: 2/5,,Feeling like good session at work. Grateful for the small things. Managed to get through slow start but it picked up. Looking forward to tomorrow.
2025-07-22,July 22,Tuesday,19:29,rad,tea | cooking | gaming | dentist | car-maintenance | family | travel | board-games | swim | yoga,Sleep quality: 2/5,,Spent most of the day quiet day at home. Grateful for the small things. Started the morning with busy day running errands. Overall a decent day.
2025-07-23,July 23,Wednesday,21:25,good,tea | party | sketching | groceries | walk | budgeting | run | gaming | commute,Sleep quality: 4/5,,
2025-07-24,July 24,Thursday,23:36,good,family | baking | sunny | cleaning | gym | gaming | yoga,Sleep quality: 5/5,,A pretty nice evening cooking dinner. Could have been better honestly.
2025-07-25,July 25,Friday,19:07,meh,concert | bike | walk | car-maintenance | groceries | podcast | music | gaming | hike,Sleep quality: 3/5,,Ended up stressful meeting that ran long. Not much else to report. Managed to get through busy day running errands. Looking forward to tomorrow.
2025-07-26,July 26,Saturday,21:59,good,shopping | language-practice | friends | family | volunteering | doctor | gaming,Sleep quality: 5/5,,A pretty fun night out that lifted my mood. Looking forward to tomorrow. Feeling like slow start but it picked up. Grateful for the small things.
2025-07-27,July 27,Sunday,21:42,meh,car-maintenance | budgeting | walk | guitar | gym | meditation,Sleep quality: 2/5,,
2025-07-28,July 28,Monday,23:15,meh,cooking | board-games | budgeting | shopping | work | sunny | gaming | meditation,Sleep quality: 2/5,,Started the morning with long walk that helped clear my head. Not much else to report.
2025-07-29,July 29,Tuesday,21:44,rad,language-practice | gardening | nap | sunny | journaling | museum | wine | movie | gaming | commute,Sleep quality: 5/5,,Started the morning with tired but satisfied kind of day. Overall a decent day. Spent most of the day productive stretch of focused work. Need more sleep tonight.
2025-07-30,July 30,Wednesday,22:12,rad,call-family | dentist | music | cleaning | coffee | family | swim | meditation,Sleep quality: 3/5,,
2025-07-31,July 31,Thursday,19:00,good,budgeting | gym | bike | gardening | gaming | meditation,Sleep quality: 1/5,,Today was slow start but it picked up. Overall a decent day.
2025-08-01,August 1,Friday,20:06,rad,gym | haircut | board-games | commute,Sleep quality: 1/5,,Today was slow start but it picked up. Grateful for the small things. Spent most of the day bit of a struggle with motivation. Looking forward to tomorrow.
2025-08-02,August 2,Saturday,20:43,meh,work | swim | sketching | cooking | podcast | cleaning | coffee | hike | yoga,Sleep quality: 3/5,,
2025-08-03,August 3,Sunday,22:54,good,meeting | meditation | wine | concert | run | volunteering | friends | gaming,Sleep quality: 5/5,,
2025-08-04,August 4,Monday,19:20,meh,language-practice | doctor | reading | gym | laundry | gaming | commute,Sleep quality: 5/5,,Managed to get through quiet day at home. Overall a decent day.
2025-08-05,August 5,Tuesday,22:17,good,swim | party | sketching | travel | work | cooking | gardening | haircut | meditation | yoga,Sleep quality: 1/5,,Spent most of the day tired but satisfied kind of day. Not much else to report.
2025-08-06,August 6,Wednesday,23:49,awful,gym | museum | concert | bike | doctor | groceries | run | meditation,Sleep quality: 5/5,,A pretty fun night out that lifted my mood. Need more sleep tonight.
2025-08-07,August 7,Thursday,20:03,meh,call-family | cooking | groceries | gym | date-night | language-practice | run | commute | meditation | yoga,Sleep quality: 2/5,,
2025-08-08,August 8,Friday,20:20,good,cooking | doctor | bike | swim | gaming | hike,Sleep quality: 1/5,,Spent most of the day slow start but it picked up. Trying to keep a steady routine.
2025-08-09,August 9,Saturday,19:41,meh,laundry | movie | reading | journaling | wine | run | language-practice | car-maintenance | meditation | hike,Sleep quality: 4/5,,Feeling like busy day running errands. Overall a decent day. Had a catch-up with an old friend. Not much else to report.
2025-08-10,August 10,Sunday,05:40,good,board-games | run | volunteering | call-family | sketching | tea | budgeting | walk | wine | guitar | hike | yoga | commute,Sleep quality: 1/5,,Spent most of the day bit of a struggle with motivation. Need more sleep tonight. Today was bit of a struggle with motivation. Need more sleep tonight.
2025-08-11,August 11,Monday,20:09,good,language-practice | groceries | sketching | podcast | car-maintenance | rain | journaling | yoga | swim | gaming | commute,Sleep quality: 4/5,,Spent most of the day tired but satisfied kind of day. Trying to keep a steady routine. Started the morning with busy day running errands. Not much else to report.
2025-08-12,August 12,Tuesday,23:37,good,swim | board-games | commute | journaling | rain | doctor | gardening | travel | meditation,Sleep quality: 5/5,,Had a relaxing afternoon with a book. Hoping next week is calmer. A pretty stressful meeting that ran long. Could have been better honestly. Spent most of the day busy day running errands. Could have been better honestly.
2025-08-13,August 13,Wednesday,19:13,good,shopping | meditation | music | baking | gaming | hike | yoga,Sleep quality: 5/5,,A pretty good session at work. Not much else to report. Managed to get through long walk that helped clear my head. Overall a decent day. Managed to get through long walk that helped clear my head. Hoping next week is calmer.
2025-08-14,August 14,Thursday,20:36,good,board-games | car-maintenance | dentist | tea | commute | concert | call-family | friends | volunteering | hike | walk,Sleep quality: 5/5,,
2025-08-15,August 15,Friday,19:27,good,run | music | swim | sunny | gaming | meditation,Sleep quality: 4/5,,Today was fun night out that lifted my mood. Grateful for the small things. Managed to get through good session at work. Grateful for the small things.
2025-08-16,August 16,Saturday,22:28,good,budgeting | concert | movie | wine | cooking | gym | gaming | travel | guitar | language-practice | hike,Sleep quality: 5/5,,Started the morning with long walk that helped clear my head. Looking forward to tomorrow. Managed to get through productive stretch of focused work. Not much else to report. Managed to get through stressful meeting that ran long. Could have been better honestly.
2025-08-17,August 17,Sunday,00:02,good,haircut | gym | bike | car-maintenance | call-family | volunteering | sketching | meditation | commute,Sleep quality: 1/5,,
2025-08-18,August 18,Monday,01:11,meh,sketching | travel | concert | walk | groceries | reading | work | laundry | gaming | yoga,Sleep quality: 5/5,,
2025-08-20,August 20,Wednesday,23:12,meh,baking | dentist | concert | guitar | meeting | gaming | commute,Sleep quality: 1/5,,Feeling like quiet day at home. Not much else to report. Had a fun night out that lifted my mood. Trying to keep a steady routine. Feeling like busy day running errands. Trying to keep a steady routine.
2025-08-21,August 21,Thursday,21:00,rad,guitar | travel | haircut | family | movie | cleaning | run | call-family | board-games | language-practice | meditation | hike,Sleep quality: 5/5,,Ended up busy day running errands. Could have been better honestly. Managed to get through long walk that helped clear my head. Hoping next week is calmer.
2025-08-22,August 22,Friday,23:00,good,bike | party | walk | volunteering | run | podcast | wine | gardening | gym | movie | gaming | commute,Sleep quality: 3/5,,A pretty long walk that helped clear my head. Trying to keep a steady routine. A pretty bit of a struggle with motivation. Could have been better honestly. A pretty good session at work. Grateful for the small things.
2025-08-23,August 23,Saturday,23:57,meh,wine | museum | nap | run | volunteering | meditation,Sleep quality: 5/5,,
2025-08-24,August 24,Sunday,23:54,good,movie | date-night | swim | haircut | walk | hike | concert | party | sunny | car-maintenance | gaming | yoga | commute,Sleep quality: 1/5,,
2025-08-25,August 25,Monday,03:54,meh,doctor | bike | commute | gaming | call-family | friends | family | haircut | date-night | work | music | hike,Sleep quality: 1/5,,Spent most of the day nice evening cooking dinner. Grateful for the small things. Had a relaxing afternoon with a book. Not much else to report.
2025-08-26,August 26,Tuesday,22:41,good,budgeting | sunny | sketching | travel | commute | gym | gaming | meditation | yoga,Sleep quality: 4/5,,Feeling like slow start but it picked up. Overall a decent day. Spent most of the day catch-up with an old friend. Looking forward to tomorrow.
2025-08-27,August 27,Wednesday,22:41,good,concert | nap | wine | volunteering | guitar | bike | tea | baking | sketching | gaming | meditation,Sleep quality: 4/5,,Feeling like bit of a struggle with motivation. Could have been better honestly.
2025-08-28,August 28,Thursday,21:28,good,museum | cleaning | coffee | laundry,Sleep quality: 2/5,,Managed to get through relaxing afternoon with a book. Not much else to report.
2025-08-29,August 29,Friday,21:39,good,date-night | bike | travel | podcast | doctor | rain | reading | shopping | wine,Sleep quality: 5/5,,
2025-08-30,August 30,Saturday,19:24,good,sketching | meditation | music | haircut | bike | date-night | gaming | concert | gardening | hike,Sleep quality: 5/5,,Managed to get through catch-up with an old friend. Looking forward to tomorrow.
2025-08-31,August 31,Sunday,23:02,meh,reading | shopping | groceries | budgeting | car-maintenance | haircut | gardening | gym | gaming,Sleep quality: 4/5,,
2025-09-01,September 1,Monday,05:01,bad,groceries | reading | doctor | sketching | meditation | yoga,Sleep quality: 4/5,,
2025-09-02,September 2,Tuesday,21:32,good,coffee | work | gym | reading | meditation | yoga,Sleep quality: 1/5,,A pretty quiet day at home. Not much else to report.
2025-09-03,September 3,Wednesday,20:15,meh,commute | reading | board-games | meditation,Sleep quality: 4/5,,A pretty relaxing afternoon with a book. Overall a decent day.
2025-09-04,September 4,Thursday,21:18,bad,language-practice | run | friends | cooking | volunteering | wine | commute,Sleep quality: 3/5,,Had a quiet day at home. Need more sleep tonight.
2025-09-05,September 5,Friday,22:33,good,guitar | bike | podcast | gardening | museum | journaling | sunny | commute,Sleep quality: 2/5,,Had a fun night out that lifted my mood. Overall a decent day.
2025-09-06,September 6,Saturday,05:49,good,cleaning | music | board-games | dentist,Sleep quality: 3/5,,Today was quiet day at home. Not much else to report. Had a busy day running errands. Overall a decent day. Feeling like productive stretch of focused work. Need more sleep tonight.
2025-09-07,September 7,Sunday,22:05,rad,groceries | doctor | nap | date-night | wine | reading | haircut | gaming | meditation | hike | commute,Sleep quality: 4/5,,Today was busy day running errands. Could have been better honestly. Spent most of the day bit of a struggle with motivation. Hoping next week is calmer. Today was quiet day at home. Need more sleep tonight.
2025-09-08,September 8,Monday,19:08,good,reading | run | groceries | nap | sketching | cleaning | bike | meeting | coffee | meditation | hike,Sleep quality: 1/5,,
2025-09-09,September 9,Tuesday,19:45,good,swim | gardening | call-family | walk | reading | meditation | hike,Sleep quality: 1/5,,Had a fun night out that lifted my mood. Could have been better honestly. A pretty catch-up with an old friend. Hoping next week is calmer. Ended up busy day running errands. Hoping next week is calmer.
2025-09-10,September 10,Wednesday,21:12,good,shopping | board-games | call-family | rain | cooking,Sleep quality: 4/5,,Started the morning with relaxing afternoon with a book. Not much else to report.
2025-09-11,September 11,Thursday,03:50,good,meditation | music | groceries | swim | doctor | hike | commute,Sleep quality: 3/5,,
2025-09-12,September 12,Friday,20:12,good,party | nap | coffee | bike | shopping | cleaning | tea | groceries | gaming,Sleep quality: 2/5,,Managed to get through relaxing afternoon with a book. Looking forward to tomorrow. Had a catch-up with an old friend. Hoping next week is calmer. Managed to get through catch-up with an old friend. Need more sleep tonight. Ended up bit of a struggle with motivation. Could have been better honestly. Started the morning with bit of a struggle with motivation. Could have been better honestly. Managed to get through busy day running errands. Trying to keep a steady routine. Spent most of the day long walk that helped clear my head. Looking forward to tomorrow. Spent most of the day bit of a struggle with motivation. Looking forward to tomorrow. Feeling like relaxing afternoon with a book. Grateful for the small things. Today was stressful meeting that ran long. Need more sleep tonight. Started the morning with relaxing afternoon with a book. Not much else to report. Feeling like slow start but it picked up. Grateful for the small things.
2025-09-13,September 13,Saturday,23:51,meh,travel | journaling | budgeting | music | gaming,Sleep quality: 1/5,,Spent most of the day fun night out that lifted my mood. Not much else to report. A pretty bit of a struggle with motivation. Hoping next week is calmer. Started the morning with stressful meeting that ran long. Grateful for the small things.
2025-09-14,September 14,Sunday,20:59,meh,podcast | laundry | travel | sunny | bike | rain | coffee | board-games | gaming | hike,Sleep quality: 1/5,,Today was busy day running errands. Could have been better honestly. Managed to get through catch-up with an old friend. Trying to keep a steady routine.
2025-09-15,September 15,Monday,21:48,meh,reading | meeting | sketching | walk | doctor | family | tea | travel | friends | gaming,Sleep quality: 1/5,,Managed to get through busy day running errands. Hoping next week is calmer. Ended up bit of a struggle with motivation. Need more sleep tonight. Spent most of the day fun night out that lifted my mood. Overall a decent day.
2025-09-16,September 16,Tuesday,23:56,good,journaling | sunny | budgeting | rain | cleaning | shopping | tea | cooking | podcast | wine | hike,Sleep quality: 5/5,,Spent most of the day long walk that helped clear my head. Could have been better honestly. Started the morning with bit of a struggle with motivation. Hoping next week is calmer. Ended up catch-up with an old friend. Hoping next week is calmer.
2025-09-17,September 17,Wednesday,21:16,meh,travel | museum | gym | budgeting | sunny | friends | haircut | work | groceries | meeting | meditation | commute,Sleep quality: 3/5,,Spent most of the day fun night out that lifted my mood. Trying to keep a steady routine.
2025-09-18,September 18,Thursday,19:11,good,swim | run | movie | family | meditation | yoga,Sleep quality: 2/5,,Managed to get through catch-up with an old friend. Not much else to report.
2025-09-19,September 19,Friday,20:15,good,gaming | shopping | podcast | cooking | language-practice | swim | haircut,Sleep quality: 4/5,,A pretty quiet day at home. Not much else to report.
2025-09-20,September 20,Saturday,19:02,good,music | shopping | concert | doctor | commute | tea | haircut | call-family | guitar | gaming | meditation | hike | yoga,Sleep quality: 2/5,,Spent most of the day nice evening cooking dinner. Looking forward to tomorrow. Managed to get through slow start but it picked up. Overall a decent day. Feeling like slow start but it picked up. Could have been better honestly.
2025-09-21,September 21,Sunday,19:50,good,call-family | language-practice | swim | gardening | concert | haircut | music | shopping | meditation | gaming,Sleep quality: 5/5,,
2025-09-22,September 22,Monday,19:44,good,haircut | travel | family | car-maintenance | meditation | yoga,Sleep quality: 3/5,,
2025-09-23,September 23,Tuesday,23:40,good,tea | nap | yoga | guitar | run | commute,Sleep quality: 4/5,,
2025-09-24,September 24,Wednesday,21:31,meh,board-games | wine | shopping | haircut | swim | party | run | meditation | hike | commute,Sleep quality: 4/5,,Started the morning with productive stretch of focused work. Not much else to report. Today was productive stretch of focused work. Overall a decent day.
2025-09-25,September 25,Thursday,23:17,good,language-practice | museum | guitar | car-maintenance | run | family | doctor | gaming | meditation,Sleep quality: 2/5,,
2025-09-26,September 26,Friday,00:14,bad,wine | museum | doctor | budgeting | shopping | podcast | coffee | date-night | car-maintenance | gaming | commute,Sleep quality: 4/5,,Started the morning with quiet day at home. Trying to keep a steady routine. Spent most of the day stressful meeting that ran long. Grateful for the small things.
2025-09-27,September 27,Saturday,02:47,meh,reading | car-maintenance | podcast | concert | date-night | movie | journaling | board-games | meditation | yoga | commute,Sleep quality: 2/5,,Feeling like catch-up with an old friend. Looking forward to tomorrow. Started the morning with nice evening cooking dinner. Not much else to report. Today was catch-up with an old friend. Could have been better honestly.
2025-09-28,September 28,Sunday,22:57,good,meditation | gym | podcast | work | haircut | reading | tea | bike | cleaning | gaming,Sleep quality: 3/5,,
2025-09-29,September 29,Monday,21:59,meh,podcast | haircut | doctor | friends | gaming | meditation | hike | yoga,Sleep quality: 1/5,,
2025-09-30,September 30,Tuesday,21:57,meh,run | museum | wine | journaling | family | call-family | baking | movie | meditation | commute,Sleep quality: 3/5,,Ended up tired but satisfied kind of day. Need more sleep tonight.
2025-10-01,October 1,Wednesday,22:45,meh,sketching | museum | cooking | walk | rain | movie | hike | yoga | commute,Sleep quality: 2/5,,Ended up catch-up with an old friend. Could have been better honestly. Started the morning with busy day running errands. Overall a decent day. Spent most of the day long walk that helped clear my head. Trying to keep a steady routine.
2025-10-02,October 2,Thursday,19:08,bad,gaming | cleaning | haircut | shopping | language-practice | dentist | meditation,Sleep quality: 2/5,,
2025-10-03,October 3,Friday,01:44,meh,call-family | coffee | doctor | gym | hike | commute,Sleep quality: 1/5,,Spent most of the day busy day running errands. Trying to keep a steady routine. Ended up bit of a struggle with motivation. Overall a decent day.
2025-10-04,October 4,Saturday,23:42,meh,sketching | run | family | meditation | yoga,Sleep quality: 3/5,,
2025-10-05,October 5,Sunday,20:22,rad,walk | budgeting | family | gaming | meditation | hike,Sleep quality: 2/5,,Started the morning with busy day running errands. Trying to keep a steady routine. Managed to get through busy day running errands. Grateful for the small things. A pretty catch-up with an old friend. Hoping next week is calmer.
2025-10-06,October 6,Monday,19:56,good,cooking | guitar | work | walk | family | reading | music | gaming | meditation,Sleep quality: 5/5,,Today was quiet day at home. Grateful for the small things. Started the morning with catch-up with an old friend. Looking forward to tomorrow. A pretty good session at work. Not much else to report.
2025-10-07,October 7,Tuesday,06:37,good,sunny | coffee | walk | volunteering | shopping,Sleep quality: 3/5,,Today was fun night out that lifted my mood. Need more sleep tonight. Today was tired but satisfied kind of day. Trying to keep a steady routine.
2025-10-08,October 8,Wednesday,19:30,meh,call-family | museum | gym | gardening | cooking | tea | budgeting | doctor | commute,Sleep quality: 5/5,,Spent most of the day stressful meeting that ran long. Not much else to report.
2025-10-10,October 10,Friday,19:40,awful,car-maintenance | wine | call-family | date-night | groceries | concert | swim | doctor,Sleep quality: 4/5,,
2025-10-11,October 11,Saturday,21:04,meh,coffee | gardening | nap | movie | language-practice | hike | commute,Sleep quality: 4/5,,Ended up relaxing afternoon with a book. Overall a decent day.
2025-10-12,October 12,Sunday,23:27,meh,party | board-games | sunny | car-maintenance | bike | rain | family | yoga,Sleep quality: 3/5,,Feeling like slow start but it picked up. Could have been better honestly. Had a long walk that helped clear my head. Not much else to report. Feeling like quiet day at home. Hoping next week is calmer.
